;;;;Ständige Wohnbevölkerung am 31.12.2011;;;;;;Ständige Wohnbevölkerung am 31.12.2012;;;;;;
;;;;Population résidante permanente le 31.12.2011;;;;;;Population résidante permanente le 31.12.2012;;;;;;
"BFS-Nr.
No OFS";"Kanton
Canton";"Gemeinde
Commune  ";"Region
Région";Total 2011;"Männer
Hommes 2011";"Frauen
Femmes 2011";0-18;19-25;>  25;Total 2012;"Männer
Hommes 2012";"Frauen
Femmes 2012";0-18;19-25;>  25;
;;Total Schweiz / Suisse;;7'954'662;3'922'253;4'032'409;1'547'529;688'445;5'718'688;8'039'060;3'968'524;4'070'536;1'551'225;692'105;5'795'730;
405;BE;Ersigen;2;1'613;808;805;324;141;1'148;1'640;819;821;335;136;1'169;
406;BE;Hasle bei Burgdorf;2;3'184;1'593;1'591;662;302;2'220;3'184;1'597;1'587;637;290;2'257;
407;BE;Heimiswil;2;1'610;813;797;326;115;1'169;1'591;804;787;317;113;1'161;
408;BE;Hellsau;2;193;100;93;45;9;139;189;95;94;39;14;136;
409;BE;Hindelbank;2;2'070;1'014;1'056;405;176;1'489;2'166;1'066;1'100;425;186;1'555;
410;BE;Höchstetten;2;258;129;129;51;14;193;271;137;134;58;14;199;
411;BE;Kernenried;2;445;216;229;93;20;332;455;221;234;103;11;341;
412;BE;Kirchberg (BE);2;5'602;2'754;2'848;1'026;523;4'053;5'671;2'796;2'875;1'026;515;4'130;
413;BE;Koppigen;2;2'052;995;1'057;426;171;1'455;2'037;987;1'050;417;155;1'465;
414;BE;Krauchthal;2;2'323;1'190;1'133;494;184;1'645;2'322;1'183;1'139;478;209;1'635;
415;BE;Lyssach;2;1'424;719;705;248;129;1'047;1'428;724;704;249;124;1'055;
416;BE;Mötschwil;2;139;74;65;31;8;100;134;69;65;31;6;97;
417;BE;Niederösch;2;242;115;127;65;7;170;240;115;125;62;11;167;
418;BE;Oberburg;2;2'931;1'420;1'511;590;256;2'085;2'924;1'440;1'484;595;253;2'076;
419;BE;Oberösch;2;109;57;52;21;5;83;110;57;53;24;5;81;
420;BE;Rüdtligen-Alchenflüh;2;2'235;1'122;1'113;432;204;1'599;2'352;1'190;1'162;439;234;1'679;
421;BE;Rumendingen;2;86;47;39;13;6;67;83;45;38;13;5;65;
422;BE;Rüti bei Lyssach;2;158;78;80;31;14;113;163;81;82;32;16;115;
423;BE;Willadingen;2;199;104;95;39;8;152;208;111;97;40;9;159;
424;BE;Wynigen;2;2'012;988;1'024;410;170;1'432;2'001;984;1'017;397;172;1'432;
431;BE;Corgémont;2;1'561;773;788;339;130;1'092;1'604;805;799;346;137;1'121;
432;BE;Cormoret;2;488;235;253;104;39;345;490;238;252;107;38;345;
433;BE;Cortébert;2;703;364;339;140;68;495;717;363;354;142;67;508;
434;BE;Courtelary;2;1'287;624;663;306;105;876;1'259;626;633;296;97;866;
435;BE;La Ferrière;2;550;272;278;131;64;355;557;277;280;136;63;358;
436;BE;La Heutte;2;485;255;230;109;31;345;477;250;227;99;36;342;
437;BE;Mont-Tramelan;2;120;55;65;34;8;78;102;48;54;27;6;69;
438;BE;Orvin;2;1'189;599;590;233;109;847;1'195;599;596;230;101;864;
439;BE;Péry;2;1'358;682;676;269;121;968;1'362;681;681;269;114;979;
441;BE;Renan (BE);2;839;418;421;163;72;604;875;441;434;166;84;625;
442;BE;Romont (BE);2;210;105;105;43;15;152;206;99;107;39;13;154;
443;BE;Saint-Imier;2;4'817;2'333;2'484;999;378;3'440;4'866;2'359;2'507;1'014;410;3'442;
444;BE;Sonceboz-Sombeval;2;1'800;917;883;425;161;1'214;1'791;910;881;418;150;1'223;
445;BE;Sonvilier;2;1'193;619;574;296;89;808;1'209;618;591;288;87;834;
446;BE;Tramelan;2;4'258;2'117;2'141;891;361;3'006;4'335;2'159;2'176;914;389;3'032;
448;BE;Villeret;2;890;444;446;177;64;649;899;449;450;177;67;655;
449;BE;Sauge;2;791;413;378;153;59;579;772;399;373;142;58;572;
491;BE;Brüttelen;2;559;290;269;95;52;412;569;302;267;96;47;426;
492;BE;Erlach;2;1'294;620;674;240;126;928;1'340;644;696;248;120;972;
493;BE;Finsterhennen;2;490;264;226;115;27;348;502;269;233;120;25;357;
494;BE;Gals;2;725;352;373;151;30;544;722;348;374;150;23;549;
495;BE;Gampelen;2;799;408;391;149;74;576;796;408;388;154;65;577;
496;BE;Ins;2;3'274;1'564;1'710;700;253;2'321;3'277;1'567;1'710;699;247;2'331;
497;BE;Lüscherz;2;526;274;252;81;37;408;532;274;258;88;31;413;
498;BE;Müntschemier;2;1'291;660;631;264;121;906;1'307;659;648;265;110;932;
499;BE;Siselen;2;588;302;286;113;43;432;599;304;295;111;44;444;
500;BE;Treiten;2;434;222;212;91;30;313;425;219;206;86;32;307;
501;BE;Tschugg;2;448;218;230;77;41;330;459;222;237;78;47;334;
502;BE;Vinelz;2;826;406;420;156;60;610;825;402;423;154;57;614;
532;BE;Bangerten;2;159;75;84;31;9;119;160;75;85;32;5;123;
533;BE;Bätterkinden;2;3'162;1'511;1'651;636;270;2'256;3'131;1'505;1'626;624;251;2'256;
535;BE;Deisswil bei Münchenbuchsee;2;96;45;51;19;5;72;92;43;49;16;6;70;
536;BE;Diemerswil;2;195;99;96;54;14;127;190;98;92;51;11;128;
538;BE;Fraubrunnen;2;4'796;2'344;2'452;1'038;380;3'378;4'845;2'371;2'474;1'023;407;3'415;
540;BE;Jegenstorf;2;5'415;2'651;2'764;1'074;424;3'917;5'470;2'680;2'790;1'058;440;3'972;
541;BE;Iffwil;2;415;212;203;82;37;296;412;211;201;82;32;298;
543;BE;Mattstetten;2;582;292;290;96;49;437;586;301;285;100;43;443;
544;BE;Moosseedorf;2;3'610;1'781;1'829;708;310;2'592;3'645;1'796;1'849;725;307;2'613;
546;BE;Münchenbuchsee;2;9'780;4'776;5'004;1'980;838;6'962;9'749;4'750;4'999;1'928;815;7'006;
551;BE;Urtenen-Schönbühl;2;5'741;2'790;2'951;1'049;519;4'173;5'890;2'864;3'026;1'053;530;4'307;
552;BE;Utzenstorf;2;4'106;2'046;2'060;819;334;2'953;4'156;2'069;2'087;829;340;2'987;
553;BE;Wiggiswil;2;99;48;51;19;7;73;98;46;52;22;5;71;
554;BE;Wiler bei Utzenstorf;2;827;437;390;152;66;609;828;437;391;146;73;609;
556;BE;Zielebach;2;328;160;168;42;37;249;326;158;168;38;33;255;
557;BE;Zuzwil (BE);2;576;287;289;120;29;427;578;287;291;122;29;427;
561;BE;Adelboden;3;3'515;1'733;1'782;759;313;2'443;3'500;1'728;1'772;748;328;2'424;
562;BE;Aeschi bei Spiez;3;2'069;1'044;1'025;452;182;1'435;2'123;1'066;1'057;440;193;1'490;
563;BE;Frutigen;3;6'712;3'231;3'481;1'441;700;4'571;6'692;3'233;3'459;1'428;689;4'575;
564;BE;Kandergrund;3;807;424;383;142;82;583;791;414;377;149;75;567;
565;BE;Kandersteg;3;1'220;592;628;175;115;930;1'236;596;640;178;103;955;
566;BE;Krattigen;3;1'008;482;526;169;52;787;1'031;498;533;171;56;804;
567;BE;Reichenbach im Kandertal;3;3'449;1'700;1'749;717;276;2'456;3'469;1'692;1'777;720;266;2'483;
571;BE;Beatenberg;3;1'139;561;578;172;79;888;1'150;571;579;179;78;893;
572;BE;Bönigen;3;2'446;1'209;1'237;473;194;1'779;2'478;1'217;1'261;464;196;1'818;
573;BE;Brienz (BE);3;2'973;1'456;1'517;563;265;2'145;3'019;1'469;1'550;573;275;2'171;
574;BE;Brienzwiler;3;513;257;256;88;56;369;491;243;248;79;49;363;
575;BE;Därligen;3;417;194;223;79;32;306;420;197;223;79;26;315;
576;BE;Grindelwald;3;3'796;1'909;1'887;615;317;2'864;3'761;1'876;1'885;590;323;2'848;
577;BE;Gsteigwiler;3;420;223;197;77;42;301;420;213;207;79;38;303;
578;BE;Gündlischwand;3;290;147;143;58;27;205;299;157;142;60;23;216;
579;BE;Habkern;3;632;311;321;143;52;437;634;314;320;146;50;438;
580;BE;Hofstetten bei Brienz;3;555;297;258;106;40;409;533;283;250;95;37;401;
581;BE;Interlaken;3;5'468;2'612;2'856;806;552;4'110;5'504;2'654;2'850;819;520;4'165;
582;BE;Iseltwald;3;424;213;211;71;25;328;430;216;214;75;27;328;
584;BE;Lauterbrunnen;3;2'509;1'242;1'267;394;195;1'920;2'470;1'225;1'245;377;198;1'895;
585;BE;Leissigen;3;948;473;475;167;64;717;952;468;484;170;58;724;
586;BE;Lütschental;3;240;123;117;42;33;165;238;125;113;42;34;162;
587;BE;Matten bei Interlaken;3;3'757;1'811;1'946;641;326;2'790;3'777;1'814;1'963;625;356;2'796;
588;BE;Niederried bei Interlaken;3;345;175;170;55;17;273;335;165;170;51;17;267;
589;BE;Oberried am Brienzersee;3;468;236;232;73;36;359;456;230;226;71;31;354;
590;BE;Ringgenberg (BE);3;2'627;1'300;1'327;521;202;1'904;2'629;1'304;1'325;512;188;1'929;
591;BE;Saxeten;3;101;48;53;16;5;80;100;51;49;16;5;79;
592;BE;Schwanden bei Brienz;3;593;288;305;101;36;456;578;284;294;92;36;450;
593;BE;Unterseen;3;5'505;2'618;2'887;912;476;4'117;5'562;2'654;2'908;909;485;4'168;
594;BE;Wilderswil;3;2'535;1'255;1'280;506;196;1'833;2'558;1'265;1'293;509;203;1'846;
602;BE;Arni (BE);2;934;481;453;169;109;656;937;485;452;169;94;674;
603;BE;Biglen;2;1'744;862;882;357;150;1'237;1'736;870;866;349;154;1'233;
605;BE;Bowil;2;1'360;696;664;283;139;938;1'365;699;666;278;132;955;
606;BE;Brenzikofen;2;519;265;254;104;43;372;521;265;256;100;48;373;
607;BE;Freimettigen;2;434;206;228;102;31;301;449;215;234;107;24;318;
608;BE;Grosshöchstetten;2;3'233;1'582;1'651;640;281;2'312;3'287;1'611;1'676;650;278;2'359;
609;BE;Häutligen;2;239;114;125;53;13;173;252;117;135;57;10;185;
610;BE;Herbligen;2;555;277;278;113;55;387;579;290;289;128;48;403;
611;BE;Kiesen;2;870;424;446;179;67;624;864;417;447;182;52;630;
612;BE;Konolfingen;2;4'792;2'290;2'502;885;450;3'457;4'911;2'368;2'543;893;468;3'550;
613;BE;Landiswil;2;632;316;316;128;45;459;634;316;318;129;44;461;
614;BE;Linden;2;1'314;657;657;282;118;914;1'307;653;654;273;117;917;
615;BE;Mirchel;2;595;310;285;149;32;414;591;305;286;144;31;416;
616;BE;Münsingen;2;11'355;5'432;5'923;2'181;902;8'272;11'566;5'527;6'039;2'236;920;8'410;
617;BE;Niederhünigen;2;633;306;327;147;55;431;626;302;324;135;64;427;
619;BE;Oberdiessbach;2;3'492;1'750;1'742;801;296;2'395;3'476;1'739;1'737;754;325;2'397;
620;BE;Oberthal;2;774;409;365;157;64;553;761;398;363;152;57;552;
622;BE;Oppligen;2;668;327;341;162;48;458;664;318;346;164;50;450;
623;BE;Rubigen;2;2'862;1'418;1'444;546;199;2'117;2'895;1'429;1'466;539;210;2'146;
624;BE;Schlosswil;2;645;332;313;128;48;469;632;326;306;131;36;465;
625;BE;Tägertschi;2;414;210;204;98;35;281;409;203;206;91;37;281;
626;BE;Walkringen;2;1'817;900;917;365;148;1'304;1'832;908;924;366;138;1'328;
627;BE;Worb;2;11'266;5'436;5'830;2'047;952;8'267;11'324;5'487;5'837;2'045;921;8'358;
628;BE;Zäziwil;2;1'634;825;809;330;153;1'151;1'632;830;802;322;142;1'168;
629;BE;Oberhünigen;2;325;145;180;82;20;223;326;148;178;85;22;219;
630;BE;Allmendingen;2;519;265;254;94;35;390;511;266;245;94;35;382;
632;BE;Wichtrach;2;4'017;2'021;1'996;815;317;2'885;4'089;2'033;2'056;830;316;2'943;
661;BE;Clavaleyres;2;46;23;23;9;3;34;50;25;25;11;3;36;
662;BE;Ferenbalm;2;1'252;607;645;211;88;953;1'243;605;638;214;87;942;
663;BE;Frauenkappelen;2;1'246;617;629;221;91;934;1'241;617;624;213;89;939;
664;BE;Golaten;2;290;145;145;43;30;217;295;147;148;40;30;225;
665;BE;Gurbrü;2;244;132;112;52;18;174;254;139;115;51;25;178;
666;BE;Kriechenwil;2;414;215;199;71;31;312;414;215;199;75;27;312;
667;BE;Laupen;2;2'775;1'376;1'399;525;222;2'028;2'821;1'384;1'437;533;236;2'052;
668;BE;Mühleberg;2;2'719;1'367;1'352;455;198;2'066;2'727;1'359;1'368;459;186;2'082;
669;BE;Münchenwiler;2;470;239;231;88;39;343;471;236;235;91;32;348;
670;BE;Neuenegg;2;4'885;2'473;2'412;925;360;3'600;4'880;2'462;2'418;912;351;3'617;
671;BE;Wileroltigen;2;391;197;194;99;36;256;385;192;193;90;36;259;
681;BE;Belprahon;2;303;153;150;68;18;217;300;153;147;61;23;216;
682;BE;Bévilard;2;1'674;846;828;311;176;1'187;1'710;862;848;319;188;1'203;
683;BE;Champoz;2;157;73;84;37;24;96;156;71;85;32;27;97;
684;BE;Châtelat;2;111;55;56;28;7;76;104;52;52;30;4;70;
687;BE;Corcelles (BE);2;214;105;109;43;20;151;209;103;106;38;22;149;
690;BE;Court;2;1'382;675;707;310;120;952;1'422;710;712;325;115;982;
691;BE;Crémines;2;548;268;280;119;36;393;531;257;274;107;40;384;
692;BE;Eschert;2;372;199;173;82;32;258;366;193;173;79;32;255;
694;BE;Grandval;2;340;165;175;57;37;246;341;170;171;60;34;247;
696;BE;Loveresse;2;315;152;163;62;25;228;321;160;161;63;23;235;
697;BE;Malleray;2;1'970;967;1'003;397;184;1'389;1'987;973;1'014;385;182;1'420;
699;BE;Monible;2;37;20;17;10;0;27;36;20;16;11;0;25;
700;BE;Moutier;2;7'480;3'675;3'805;1'405;709;5'366;7'553;3'705;3'848;1'433;715;5'405;
701;BE;Perrefitte;2;464;229;235;84;35;345;453;221;232;88;22;343;
702;BE;Pontenet;2;216;113;103;51;18;147;224;115;109;54;19;151;
703;BE;Reconvilier;2;2'187;1'074;1'113;447;180;1'560;2'217;1'086;1'131;450;179;1'588;
704;BE;Roches (BE);2;212;103;109;30;24;158;208;102;106;30;21;157;
706;BE;Saicourt;2;603;311;292;142;49;412;604;318;286;137;48;419;
707;BE;Saules (BE);2;153;76;77;38;7;108;157;75;82;39;10;108;
708;BE;Schelten;2;39;19;20;13;5;21;34;16;18;13;3;18;
709;BE;Seehof;2;70;40;30;19;3;48;70;39;31;18;6;46;
710;BE;Sornetan;2;129;68;61;29;11;89;128;67;61;30;10;88;
711;BE;Sorvilier;2;266;135;131;49;21;196;262;133;129;47;18;197;
712;BE;Souboz;2;134;75;59;35;5;94;135;75;60;35;5;95;
713;BE;Tavannes;2;3'525;1'753;1'772;767;323;2'435;3'522;1'749;1'773;752;347;2'423;
715;BE;Rebévelier;2;46;27;19;15;4;27;45;26;19;13;5;27;
723;BE;La Neuveville;2;3'552;1'720;1'832;693;286;2'573;3'666;1'770;1'896;698;305;2'663;
724;BE;Nods;2;734;379;355;181;50;503;721;373;348;172;47;502;
726;BE;Plateau de Diesse;2;2'024;1'006;1'018;414;178;1'432;2'053;1'025;1'028;430;171;1'452;
731;BE;Aegerten;2;1'729;864;865;298;148;1'283;1'781;890;891;312;164;1'305;
732;BE;Bellmund;2;1'528;777;751;347;106;1'075;1'546;780;766;342;125;1'079;
733;BE;Brügg;2;4'232;2'066;2'166;795;339;3'098;4'257;2'070;2'187;795;335;3'127;
734;BE;Bühl;2;416;204;212;72;23;321;416;203;213;79;22;315;
735;BE;Epsach;2;336;178;158;61;39;236;323;170;153;58;30;235;
736;BE;Hagneck;2;417;203;214;69;30;318;406;201;205;64;28;314;
737;BE;Hermrigen;2;256;130;126;39;15;202;254;126;128;38;9;207;
738;BE;Jens;2;667;335;332;139;52;476;674;340;334;135;56;483;
739;BE;Ipsach;2;3'898;1'958;1'940;790;251;2'857;3'940;1'969;1'971;793;275;2'872;
740;BE;Ligerz;2;519;248;271;83;33;403;527;257;270;86;28;413;
741;BE;Merzligen;2;410;205;205;76;22;312;405;201;204;77;18;310;
742;BE;Mörigen;2;886;432;454;170;65;651;882;430;452;159;68;655;
743;BE;Nidau;2;6'810;3'201;3'609;1'150;566;5'094;6'782;3'163;3'619;1'160;534;5'088;
744;BE;Orpund;2;2'628;1'315;1'313;493;191;1'944;2'649;1'307;1'342;484;212;1'953;
745;BE;Port;2;3'243;1'566;1'677;542;232;2'469;3'346;1'617;1'729;549;247;2'550;
746;BE;Safnern;2;1'873;908;965;395;135;1'343;1'854;905;949;392;127;1'335;
747;BE;Scheuren;2;444;214;230;104;36;304;460;223;237;111;38;311;
748;BE;Schwadernau;2;649;319;330;136;47;466;662;319;343;148;40;474;
749;BE;Studen (BE);2;2'833;1'366;1'467;565;234;2'034;2'884;1'397;1'487;564;255;2'065;
750;BE;Sutz-Lattrigen;2;1'352;655;697;284;106;962;1'358;649;709;285;95;978;
751;BE;Täuffelen;2;2'613;1'278;1'335;474;171;1'968;2'653;1'305;1'348;495;169;1'989;
754;BE;Walperswil;2;923;460;463;203;43;677;936;471;465;194;52;690;
755;BE;Worben;2;2'283;1'103;1'180;438;163;1'682;2'211;1'065;1'146;411;160;1'640;
756;BE;Twann-Tüscherz;2;1'118;555;563;161;68;889;1'095;539;556;148;74;873;
761;BE;Därstetten;3;822;415;407;160;76;586;850;428;422;170;82;598;
762;BE;Diemtigen;3;2'138;1'081;1'057;465;160;1'513;2'142;1'081;1'061;455;163;1'524;
763;BE;Erlenbach im Simmental;3;1'689;825;864;316;160;1'213;1'683;828;855;309;162;1'212;
766;BE;Oberwil im Simmental;3;794;403;391;151;55;588;813;408;405;150;64;599;
767;BE;Reutigen;3;962;470;492;177;85;700;980;486;494;179;88;713;
768;BE;Spiez;3;12'417;6'042;6'375;2'193;971;9'253;12'549;6'122;6'427;2'194;962;9'393;
769;BE;Wimmis;3;2'463;1'242;1'221;511;216;1'736;2'468;1'238;1'230;495;219;1'754;
770;BE;Stocken-Höfen;3;979;486;493;221;63;695;978;485;493;198;78;702;
782;BE;Guttannen;3;300;148;152;55;20;225;317;169;148;53;18;246;
783;BE;Hasliberg;3;1'236;599;637;294;99;843;1'227;605;622;291;92;844;
784;BE;Innertkirchen;3;1'065;535;530;176;103;786;1'071;544;527;169;102;800;
785;BE;Meiringen;3;4'602;2'232;2'370;832;430;3'340;4'642;2'259;2'383;825;415;3'402;
786;BE;Schattenhalb;3;577;287;290;116;46;415;597;302;295;124;43;430;
791;BE;Boltigen;3;1'367;697;670;246;141;980;1'353;689;664;240;135;978;
792;BE;Lenk;3;2'450;1'211;1'239;416;277;1'757;2'463;1'206;1'257;418;286;1'759;
793;BE;St. Stephan;3;1'366;697;669;283;127;956;1'346;681;665;269;126;951;
794;BE;Zweisimmen;3;2'947;1'448;1'499;503;236;2'208;2'935;1'453;1'482;499;220;2'216;
841;BE;Gsteig;3;970;479;491;173;85;712;977;485;492;162;98;717;
842;BE;Lauenen;3;806;402;404;164;67;575;816;399;417;164;67;585;
843;BE;Saanen;3;6'920;3'455;3'465;1'274;676;4'970;6'807;3'400;3'407;1'221;665;4'921;
852;BE;Guggisberg;2;1'538;773;765;305;124;1'109;1'553;788;765;311;113;1'129;
853;BE;Rüschegg;2;1'655;815;840;299;139;1'217;1'612;796;816;279;116;1'217;
855;BE;Schwarzenburg;2;6'718;3'311;3'407;1'318;637;4'763;6'773;3'330;3'443;1'290;646;4'837;
861;BE;Belp;2;10'974;5'394;5'580;2'098;919;7'957;11'108;5'465;5'643;2'080;910;8'118;
863;BE;Burgistein;2;1'021;512;509;218;74;729;1'031;511;520;211;87;733;
865;BE;Gelterfingen;2;243;123;120;26;16;201;254;132;122;28;17;209;
866;BE;Gerzensee;2;1'140;565;575;245;65;830;1'184;574;610;249;66;869;
867;BE;Gurzelen;2;822;409;413;206;63;553;817;410;407;206;61;550;
868;BE;Jaberg;2;258;120;138;55;17;186;252;118;134;53;19;180;
869;BE;Kaufdorf;2;1'029;511;518;240;78;711;1'048;526;522;239;90;719;
870;BE;Kehrsatz;2;4'079;1'996;2'083;834;356;2'889;4'120;2'010;2'110;854;327;2'939;
872;BE;Kirchdorf (BE);2;823;399;424;182;45;596;881;434;447;194;59;628;
873;BE;Kirchenthurnen;2;271;124;147;47;8;216;272;127;145;42;17;213;
874;BE;Lohnstorf;2;223;106;117;52;13;158;218;103;115;50;12;156;
875;BE;Mühledorf (BE);2;250;131;119;62;14;174;258;129;129;65;14;179;
876;BE;Mühlethurnen;2;1'383;686;697;272;119;992;1'372;684;688;269;117;986;
877;BE;Niedermuhlern;2;477;253;224;89;44;344;461;245;216;79;51;331;
878;BE;Noflen;2;266;132;134;66;16;184;286;147;139;65;22;199;
879;BE;Riggisberg;2;2'403;1'161;1'242;490;209;1'704;2'401;1'171;1'230;488;201;1'712;
880;BE;Rüeggisberg;2;1'838;908;930;366;147;1'325;1'846;913;933;362;134;1'350;
881;BE;Rümligen;2;446;226;220;78;38;330;438;219;219;75;34;329;
883;BE;Seftigen;2;2'137;1'048;1'089;409;186;1'542;2'163;1'059;1'104;405;199;1'559;
884;BE;Toffen;2;2'444;1'185;1'259;459;175;1'810;2'499;1'218;1'281;468;180;1'851;
885;BE;Uttigen;2;1'898;922;976;425;149;1'324;1'898;929;969;424;146;1'328;
886;BE;Wattenwil;2;2'708;1'314;1'394;574;242;1'892;2'728;1'315;1'413;590;225;1'913;
888;BE;Wald (BE);2;1'187;582;605;232;82;873;1'184;581;603;223;79;882;
901;BE;Eggiwil;3;2'448;1'256;1'192;531;221;1'696;2'427;1'234;1'193;526;206;1'695;
902;BE;Langnau im Emmental;3;9'085;4'370;4'715;1'849;859;6'377;9'092;4'378;4'714;1'858;853;6'381;
903;BE;Lauperswil;3;2'674;1'350;1'324;556;245;1'873;2'672;1'351;1'321;555;218;1'899;
904;BE;Röthenbach im Emmental;3;1'258;651;607;301;115;842;1'241;650;591;300;112;829;
905;BE;Rüderswil;3;2'380;1'190;1'190;518;224;1'638;2'376;1'193;1'183;517;227;1'632;
906;BE;Schangnau;3;917;464;453;208;82;627;903;458;445;187;91;625;
907;BE;Signau;3;2'759;1'399;1'360;580;247;1'932;2'745;1'387;1'358;562;245;1'938;
908;BE;Trub;3;1'373;705;668;300;141;932;1'359;707;652;310;129;920;
909;BE;Trubschachen;3;1'387;688;699;277;102;1'008;1'419;705;714;284;101;1'034;
921;BE;Amsoldingen;2;807;399;408;181;48;578;788;387;401;164;53;571;
922;BE;Blumenstein;2;1'199;609;590;230;94;875;1'184;601;583;216;94;874;
923;BE;Buchholterberg;2;1'550;750;800;326;118;1'106;1'542;757;785;330;126;1'086;
924;BE;Eriz;2;488;252;236;99;32;357;490;250;240;97;38;355;
925;BE;Fahrni;2;761;385;376;170;68;523;796;412;384;172;73;551;
927;BE;Heiligenschwendi;2;678;332;346;116;48;514;681;327;354;123;37;521;
928;BE;Heimberg;2;6'461;3'192;3'269;1'213;631;4'617;6'465;3'192;3'273;1'215;564;4'686;
929;BE;Hilterfingen;2;3'984;1'827;2'157;655;239;3'090;4'061;1'880;2'181;676;254;3'131;
931;BE;Homberg;2;497;242;255;129;37;331;509;247;262;139;38;332;
932;BE;Horrenbach-Buchen;2;260;144;116;53;28;179;256;142;114;54;25;177;
934;BE;Oberhofen am Thunersee;2;2'368;1'138;1'230;367;133;1'868;2'366;1'135;1'231;363;128;1'875;
935;BE;Oberlangenegg;2;485;231;254;116;36;333;481;233;248;111;40;330;
936;BE;Pohlern;2;273;147;126;63;18;192;263;141;122;58;13;192;
937;BE;Schwendibach;2;248;133;115;45;20;183;255;139;116;49;27;179;
938;BE;Sigriswil;2;4'665;2'262;2'403;702;320;3'643;4'679;2'275;2'404;698;304;3'677;
939;BE;Steffisburg;2;15'401;7'366;8'035;2'753;1'351;11'297;15'515;7'381;8'134;2'746;1'396;11'373;
940;BE;Teuffenthal (BE);2;164;77;87;37;14;113;161;76;85;33;13;115;
941;BE;Thierachern;2;2'285;1'132;1'153;532;165;1'588;2'350;1'165;1'185;548;165;1'637;
942;BE;Thun;2;42'764;20'356;22'408;7'181;3'721;31'862;42'735;20'276;22'459;7'044;3'753;31'938;
943;BE;Uebeschi;2;682;347;335;175;41;466;668;341;327;171;38;459;
944;BE;Uetendorf;2;5'944;2'960;2'984;1'140;540;4'264;5'932;2'963;2'969;1'112;519;4'301;
945;BE;Unterlangenegg;2;899;445;454;185;85;629;927;453;474;184;90;653;
946;BE;Wachseldorn;2;228;115;113;47;17;164;228;117;111;44;21;163;
947;BE;Zwieselberg;2;285;146;139;76;15;194;282;144;138;79;12;191;
948;BE;Forst-Längenbühl;2;744;358;386;156;62;526;751;361;390;159;57;535;
951;BE;Affoltern im Emmental;3;1'144;575;569;220;87;837;1'142;571;571;214;97;831;
952;BE;Dürrenroth;3;1'060;508;552;242;80;738;1'071;510;561;254;70;747;
953;BE;Eriswil;3;1'348;671;677;293;92;963;1'360;675;685;307;92;961;
954;BE;Huttwil;3;4'689;2'351;2'338;924;450;3'315;4'663;2'327;2'336;892;441;3'330;
955;BE;Lützelflüh;3;4'024;1'953;2'071;827;356;2'841;4'052;1'975;2'077;830;349;2'873;
956;BE;Rüegsau;3;3'081;1'518;1'563;611;234;2'236;3'087;1'528;1'559;587;271;2'229;
957;BE;Sumiswald;3;5'034;2'490;2'544;1'042;481;3'511;5'028;2'479;2'549;1'020;470;3'538;
958;BE;Trachselwald;3;1'012;524;488;217;92;703;995;520;475;216;90;689;
959;BE;Walterswil (BE);3;537;272;265;126;38;373;541;273;268;125;36;380;
960;BE;Wyssachen;3;1'172;589;583;246;107;819;1'162;591;571;237;102;823;
971;BE;Attiswil;3;1'301;660;641;224;95;982;1'324;659;665;220;106;998;
972;BE;Berken;3;46;24;22;5;3;38;42;21;21;4;4;34;
973;BE;Bettenhausen;3;680;333;347;105;68;507;684;338;346;114;62;508;
975;BE;Farnern;3;206;99;107;35;10;161;207;99;108;35;11;161;
976;BE;Graben;3;304;155;149;66;16;222;305;160;145;65;16;224;
977;BE;Heimenhausen;3;1'012;510;502;192;86;734;1'016;518;498;186;85;745;
978;BE;Hermiswil;3;96;44;52;17;7;72;99;46;53;18;7;74;
979;BE;Herzogenbuchsee;3;6'860;3'295;3'565;1'296;687;4'877;6'868;3'299;3'569;1'293;661;4'914;
980;BE;Inkwil;3;636;324;312;103;62;471;628;314;314;93;62;473;
981;BE;Niederbipp;3;4'195;2'094;2'101;797;408;2'990;4'249;2'134;2'115;798;389;3'062;
982;BE;Niederönz;3;1'558;773;785;300;148;1'110;1'550;766;784;300;125;1'125;
983;BE;Oberbipp;3;1'590;797;793;289;156;1'145;1'653;833;820;307;153;1'193;
985;BE;Ochlenberg;3;583;295;288;118;52;413;573;287;286;113;46;414;
987;BE;Rumisberg;3;471;236;235;64;45;362;467;236;231;66;35;366;
988;BE;Seeberg;3;1'400;704;696;286;117;997;1'426;715;711;284;122;1'020;
989;BE;Thörigen;3;1'034;517;517;181;99;754;1'023;518;505;177;89;757;
990;BE;Walliswil bei Niederbipp;3;201;103;98;26;15;160;218;105;113;28;18;172;
991;BE;Walliswil bei Wangen;3;568;274;294;91;37;440;573;283;290;91;43;439;
992;BE;Wangen an der Aare;3;2'122;1'042;1'080;422;179;1'521;2'126;1'037;1'089;411;191;1'524;
993;BE;Wangenried;3;407;204;203;72;33;302;410;206;204;75;31;304;
995;BE;Wiedlisbach;3;2'179;1'078;1'101;386;199;1'594;2'207;1'078;1'129;391;199;1'617;
996;BE;Wolfisberg;3;193;95;98;32;14;147;186;94;92;29;15;142;
1001;LU;Doppleschwand;3;737;385;352;215;69;453;739;390;349;210;62;467;
1002;LU;Entlebuch;3;3'298;1'678;1'620;737;357;2'204;3'296;1'682;1'614;726;360;2'210;
1004;LU;Flühli;3;1'898;961;937;381;378;1'139;1'902;967;935;369;388;1'145;
